ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,DS_SITUACAO_CANDIDATURA,TP_AGREMIACAO,SG_PARTIDO,NM_PARTIDO,NM_FEDERACAO,SG_FEDERACAO,DS_COMPOSICAO_FEDERACAO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,ANO_NASCIMENTO,IDADE
2020,SALVADOR,VEREADOR,18198,SÉRVIO TÚLIO DOS SANTOS DE MOURA,TÚLIO CONTADOR,#NULO#,APTO,PARTIDO ISOLADO,REDE,REDE SUSTENTABILIDADE,#NULO#,#NULO#,#NULO#,50000104961,PARTIDO ISOLADO,REDE,BA,1964-11-01,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,CONTADOR,NÃO ELEITO,1964,56
2020,SALVADOR,VEREADOR,23002,JADSON DE JESUS SANTANA,JALL RIFAS,#NULO#,APTO,PARTIDO ISOLADO,CIDADANIA,CIDADANIA,#NULO#,#NULO#,#NULO#,50000072932,PARTIDO ISOLADO,CIDADANIA,BA,1996-07-02,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1996,24
2020,SALVADOR,VEREADOR,12333,RANDERSON VIEIRA LEAL,RANDERSON LEAL,#NULO#,APTO,PARTIDO ISOLADO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NULO#,#NULO#,#NULO#,50000067122,PARTIDO ISOLADO,PDT,BA,1984-12-26,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,ADVOGADO,SUPLENTE,1984,36
2020,SALVADOR,VEREADOR,25133,AGNALDO ALVES BOA MORTE,AGNALDO DA BASE,#NULO#,APTO,PARTIDO ISOLADO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000084843,PARTIDO ISOLADO,DEM,BA,1972-09-09,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,POLICIAL MILITAR,SUPLENTE,1972,48
2020,SALVADOR,VEREADOR,70600,FRANCISCO SILVA MOREIRA,FRANCO MOREIRA,#NULO#,APTO,PARTIDO ISOLADO,AVANTE,AVANTE,#NULO#,#NULO#,#NULO#,50000056804,PARTIDO ISOLADO,AVANTE,BA,1976-10-10,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,COMERCIANTE,SUPLENTE,1976,44
2020,SALVADOR,VEREADOR,90888,GERALDO COSTA HOLTZ NETO,GERALDO HOLTZ,#NULO#,APTO,PARTIDO ISOLADO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,#NULO#,#NULO#,#NULO#,50000154668,PARTIDO ISOLADO,PROS,BA,1980-10-13,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,NÃO ELEITO,1980,40
2020,SALVADOR,VEREADOR,17029,MAISA PEREIRA DE JESUS,MAISA PEREIRA,#NULO#,APTO,PARTIDO ISOLADO,PSL,PARTIDO SOCIAL LIBERAL,#NULO#,#NULO#,#NULO#,50000125232,PARTIDO ISOLADO,PSL,BA,1963-09-22,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,OUTROS,SUPLENTE,1963,57
2020,SALVADOR,VEREADOR,18531,DOUGLAS DANILO SOUZA NASCIMENTO,DOUGLAS DANILO,#NULO#,APTO,PARTIDO ISOLADO,REDE,REDE SUSTENTABILIDADE,#NULO#,#NULO#,#NULO#,50000104961,PARTIDO ISOLADO,REDE,BA,1985-02-03,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),AMARELA,OUTROS,NÃO ELEITO,1985,35
2020,SALVADOR,VEREADOR,33500,AUDELINA DE JESUS MACIEIRA DOS SANTOS,AUDELINA MACIEIRA,#NULO#,APTO,PARTIDO ISOLADO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50000072885,PARTIDO ISOLADO,PMN,BA,1971-06-07,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,PEDAGOGO,SUPLENTE,1971,49
2020,SALVADOR,VEREADOR,13813,JOSE LUIZ RESSURREICAO DOS SANTOS,PROFESSOR ZÉ LUIZ,#NULO#,APTO,PARTIDO ISOLADO,PT,PARTIDO DOS TRABALHADORES,#NULO#,#NULO#,#NULO#,50000129422,PARTIDO ISOLADO,PT,RJ,1961-11-12,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,SUPLENTE,1961,59
2020,SALVADOR,VEREADOR,36900,ANDERSON DA SILVA MUNIZ,ANDERSON MUNIZ,#NULO#,APTO,PARTIDO ISOLADO,PTC,PARTIDO TRABALHISTA CRISTÃO,#NULO#,#NULO#,#NULO#,50000093083,PARTIDO ISOLADO,PTC,BA,1966-11-24,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO FEDERAL,NÃO ELEITO,1966,54
2020,SALVADOR,VEREADOR,15610,BENEDITO BENTO DA SILVA,BENER MIL KOISAS,#NULO#,APTO,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000067155,PARTIDO ISOLADO,MDB,CE,1956-01-12,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",SUPLENTE,1956,64
2020,SALVADOR,VEREADOR,55050,UBIRATAN FERREIRA DOS SANTOS,BIRA DA LIGA,#NULO#,APTO,PARTIDO ISOLADO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50000117228,PARTIDO ISOLADO,PSD,BA,1972-06-27,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,VIGILANTE,SUPLENTE,1972,48
2020,SALVADOR,VEREADOR,45756,ALDACI SILVA DE ALMEIDA ALMEIDA,ALDINHA,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000059576,PARTIDO ISOLADO,PSDB,BA,1973-10-31,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COMERCIANTE,SUPLENTE,1973,47
2020,SALVADOR,VEREADOR,10444,CLAUDIO SOUZA DE ARAUJO,CLAUDIO MALÊ,#NULO#,APTO,PARTIDO ISOLADO,REPUBLICANOS,REPUBLICANOS,#NULO#,#NULO#,#NULO#,50000072817,PARTIDO ISOLADO,REPUBLICANOS,BA,1976-09-14,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1976,44
2020,SALVADOR,VEREADOR,11500,JOSIANE AUGUSTA NERI,JOSIANE,#NULO#,APTO,PARTIDO ISOLADO,PP,PROGRESSISTAS,#NULO#,#NULO#,#NULO#,50000154647,PARTIDO ISOLADO,PP,BA,1975-10-06,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,OUTROS,NÃO ELEITO,1975,45
2020,SALVADOR,VEREADOR,55162,ROQUE DA SILVA MIRANDA,ROQUE MIRANDA,#NULO#,APTO,PARTIDO ISOLADO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50000117228,PARTIDO ISOLADO,PSD,BA,1975-08-16,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PRETA,EMPRESÁRIO,SUPLENTE,1975,45
2020,SALVADOR,VEREADOR,17600,JUCELIO CORDEIRO DE OLIVEIRA,JUCELIO DA SAÚDE,#NULO#,APTO,PARTIDO ISOLADO,PSL,PARTIDO SOCIAL LIBERAL,#NULO#,#NULO#,#NULO#,50000125232,PARTIDO ISOLADO,PSL,BA,1960-08-05,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),NÃO INFORMADO,OUTROS,SUPLENTE,1960,60
2020,SALVADOR,VEREADOR,19001,MAGNÓLIA ANTUNES DE SÃO PEDRO,MAGNÓLIA DO CEPAFRO,#NULO#,APTO,PARTIDO ISOLADO,PODE,PODEMOS,#NULO#,#NULO#,#NULO#,50000059582,PARTIDO ISOLADO,PODE,BA,1959-01-06,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1959,61
2020,SALVADOR,VEREADOR,17025,CLAUDIO DE SENA RAMOS,CLAUDIO DE SENA RAMOS,#NULO#,APTO,PARTIDO ISOLADO,PSL,PARTIDO SOCIAL LIBERAL,#NULO#,#NULO#,#NULO#,50000125232,PARTIDO ISOLADO,PSL,BA,1974-04-16,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,SUPLENTE,1974,46
2020,SALVADOR,VEREADOR,25978,LUCIANA PEREIRA DOS SANTOS,SUB LUCIANA,#NULO#,APTO,PARTIDO ISOLADO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000084843,PARTIDO ISOLADO,DEM,BA,1978-07-09,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,BOMBEIRO MILITAR,SUPLENTE,1978,42
2020,SALVADOR,VEREADOR,10237,MARIA DO AMPARO XAVIER SANTOS,MARIA DO AMPARO,#NULO#,APTO,PARTIDO ISOLADO,REPUBLICANOS,REPUBLICANOS,#NULO#,#NULO#,#NULO#,50000072817,PARTIDO ISOLADO,REPUBLICANOS,BA,1955-11-08,FEMININO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PRETA,OUTROS,SUPLENTE,1955,65
2020,SALVADOR,VEREADOR,43010,JOSÉ GERALDO DE SENA,GERALDO SENA,#NULO#,APTO,PARTIDO ISOLADO,PV,PARTIDO VERDE,#NULO#,#NULO#,#NULO#,50000059590,PARTIDO ISOLADO,PV,BA,1960-12-06,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1960,60
2020,SALVADOR,VEREADOR,65222,FRANCISCO JAVIER ULPIANO ALFAYA RODRIGUEZ,JAVIER ALFAYA,#NULO#,APTO,PARTIDO ISOLADO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000125096,PARTIDO ISOLADO,PC do B,BA,1956-07-31,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,ARQUITETO,SUPLENTE,1956,64
2020,SALVADOR,VEREADOR,27077,ADEJAIR CALHEIROS PEREIRA,GUEREIRO TERRACON,#NULO#,APTO,PARTIDO ISOLADO,DC,DEMOCRACIA CRISTÃ,#NULO#,#NULO#,#NULO#,50000074367,PARTIDO ISOLADO,DC,BA,1959-02-19,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1959,61
2020,SALVADOR,VEREADOR,15088,VALDIR SANTANA DE FRANÇA,VALDIR SANGUE BOM,#NULO#,APTO,PARTIDO ISOLADO,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NULO#,#NULO#,#NULO#,50000067155,PARTIDO ISOLADO,MDB,BA,1963-02-19,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,COMERCIANTE,SUPLENTE,1963,57
2020,SALVADOR,VEREADOR,33255,OSVALDO DA CONCEIÇÃO FILHO,OSVALDO GARAGISTA,#NULO#,APTO,PARTIDO ISOLADO,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NULO#,#NULO#,#NULO#,50000072885,PARTIDO ISOLADO,PMN,BA,1964-07-06,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,COBRADOR DE TRANSPORTE COLETIVO,SUPLENTE,1964,56
2020,SALVADOR,VEREADOR,18202,JOSE AGNELO DOS SANTOS FILHO,ZE CAMIZETA,#NULO#,APTO,PARTIDO ISOLADO,REDE,REDE SUSTENTABILIDADE,#NULO#,#NULO#,#NULO#,50000104961,PARTIDO ISOLADO,REDE,BA,1975-02-18,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PRETA,ARTESÃO,NÃO ELEITO,1975,45
2020,SALVADOR,VEREADOR,18021,ANA CRISTINA ALVES,CRISTINA ALVES,#NULO#,APTO,PARTIDO ISOLADO,REDE,REDE SUSTENTABILIDADE,#NULO#,#NULO#,#NULO#,50000104961,PARTIDO ISOLADO,REDE,BA,1967-07-17,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,EMPREGADO DOMÉSTICO,NÃO ELEITO,1967,53
2020,SALVADOR,VEREADOR,65959,EDLAI MONTEIRO DE CARVALHO,EDLAI MONTEIRO,#NULO#,APTO,PARTIDO ISOLADO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000125096,PARTIDO ISOLADO,PC do B,BA,1959-10-07,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,1959,61
2020,SALVADOR,VEREADOR,77040,ROMILSON CONCEIÇÃO DE ALMEIDA,PAPINHA,#NULO#,APTO,PARTIDO ISOLADO,SOLIDARIEDADE,SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000110257,PARTIDO ISOLADO,SOLIDARIEDADE,BA,1971-01-08,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,SUPLENTE,1971,49
2020,SALVADOR,VEREADOR,65566,DENILSON NAZARÉ MELCIA,DENILSON MELCIA,#NULO#,APTO,PARTIDO ISOLADO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000125096,PARTIDO ISOLADO,PC do B,BA,1966-05-30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO MUNICIPAL,SUPLENTE,1966,54
2020,SALVADOR,VEREADOR,77345,ROSILENE SILVEIRA SANTOS SOUZA,NEGUINHA,#NULO#,APTO,PARTIDO ISOLADO,SOLIDARIEDADE,SOLIDARIEDADE,#NULO#,#NULO#,#NULO#,50000110257,PARTIDO ISOLADO,SOLIDARIEDADE,BA,1969-02-13,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1969,51
2020,SALVADOR,VEREADOR,17307,TAINÁ DA SILVA SOUZA,TAINÁ DA RIFA,#NULO#,APTO,PARTIDO ISOLADO,PSL,PARTIDO SOCIAL LIBERAL,#NULO#,#NULO#,#NULO#,50000125232,PARTIDO ISOLADO,PSL,BA,1997-01-25,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1997,23
2020,SALVADOR,VEREADOR,12301,IVÃ DE ARAUJO OLIVEIRA,IVÃ DAROLI,#NULO#,APTO,PARTIDO ISOLADO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NULO#,#NULO#,#NULO#,50000067122,PARTIDO ISOLADO,PDT,BA,1967-08-21,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,CONTADOR,SUPLENTE,1967,53
2020,SALVADOR,VEREADOR,36663,ANISIAMARIA CARDEAL DA SILVA,ANISIAMARIA,#NULO#,APTO,PARTIDO ISOLADO,PTC,PARTIDO TRABALHISTA CRISTÃO,#NULO#,#NULO#,#NULO#,50000093083,PARTIDO ISOLADO,PTC,BA,1978-03-16,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,1978,42
2020,SALVADOR,VEREADOR,90777,CARLOS ALBERTO ARAÚJO LOPES,CARLOS LOPES BIRRO BIRRO,#NULO#,APTO,PARTIDO ISOLADO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,#NULO#,#NULO#,#NULO#,50000154668,PARTIDO ISOLADO,PROS,BA,1958-09-21,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,1958,62
2020,SALVADOR,VEREADOR,28100,PATRICIA DE JESUS MUNIZ SUPERBI,PATRICIA SUPERBI,#NULO#,APTO,PARTIDO ISOLADO,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000055455,PARTIDO ISOLADO,PRTB,BA,1973-11-02,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,ENFERMEIRO,NÃO ELEITO,1973,47
2020,SALVADOR,VEREADOR,43444,ROSEMBERG FREITAS DOS SANTOS,ROSEMBERG FREITAS,#NULO#,APTO,PARTIDO ISOLADO,PV,PARTIDO VERDE,#NULO#,#NULO#,#NULO#,50000059590,PARTIDO ISOLADO,PV,BA,1967-07-05,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,BANCÁRIO E ECONOMIÁRIO,SUPLENTE,1967,53
2020,SALVADOR,VEREADOR,20601,EBENESER DA SILVA RISUTTI,BEL RISUTTI,#NULO#,APTO,PARTIDO ISOLADO,PSC,PARTIDO SOCIAL CRISTÃO,#NULO#,#NULO#,#NULO#,50000060537,PARTIDO ISOLADO,PSC,BA,1973-01-17,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,OUTROS,SUPLENTE,1973,47
2020,SALVADOR,VEREADOR,45321,MARIA JOSÉ LOPES ALVES,TIA MARIA REIS,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000059576,PARTIDO ISOLADO,PSDB,BA,1958-04-10,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),SUPLENTE,1958,62
2020,SALVADOR,VEREADOR,65447,IARA PEREIRA DOS SANTOS,IARA PEREIRA,#NULO#,APTO,PARTIDO ISOLADO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000125096,PARTIDO ISOLADO,PC do B,BA,1975-01-16,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1975,45
2020,SALVADOR,VEREADOR,90003,EDDIANE SANTOS DE SANTANA,EDDIANE SANTOS,#NULO#,APTO,PARTIDO ISOLADO,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,#NULO#,#NULO#,#NULO#,50000154668,PARTIDO ISOLADO,PROS,BA,1975-10-03,FEMININO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,CABELEIREIRO E BARBEIRO,NÃO ELEITO,1975,45
2020,SALVADOR,VEREADOR,45454,MARCOS VINICIO SILVA HIDE,MARCOS HIDE,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000059576,PARTIDO ISOLADO,PSDB,BA,1971-01-15,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,SUPLENTE,1971,49
2020,SALVADOR,PREFEITO,50,HILTON BARROS COELHO,HILTON COELHO,#NULO#,APTO,COLIGAÇÃO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NULO#,#NULO#,#NULO#,50000115212,FRENTE CAPITAL DA RESISTÊNCIA,UP / PSOL / PCB,BA,1971-06-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,DEPUTADO,NÃO ELEITO,1971,49
2020,SALVADOR,VEREADOR,22023,EVANISE CARVALHO SANTOS SOARES,EVA CARVALHO,#NULO#,APTO,PARTIDO ISOLADO,PL,PARTIDO LIBERAL,#NULO#,#NULO#,#NULO#,50000072942,PARTIDO ISOLADO,PL,BA,1982-08-05,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,ADMINISTRADOR,SUPLENTE,1982,38
2020,SALVADOR,VEREADOR,55024,EDVAN DOS SANTOS CRUZ,LORRANY MANTHELLE,#NULO#,APTO,PARTIDO ISOLADO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50000117228,PARTIDO ISOLADO,PSD,BA,1982-06-05,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,ENFERMEIRO,SUPLENTE,1982,38
2020,SALVADOR,VEREADOR,14714,ALEXSANDRO SOUZA DOS SANTOS,ALEX RIQUINHO,#NULO#,APTO,PARTIDO ISOLADO,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000084823,PARTIDO ISOLADO,PTB,BA,1988-07-13,MASCULINO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PARDA,OUTROS,SUPLENTE,1988,32
2020,SALVADOR,VEREADOR,36006,SILENE SANTOS LIMA,SISSI SANTOS,#NULO#,APTO,PARTIDO ISOLADO,PTC,PARTIDO TRABALHISTA CRISTÃO,#NULO#,#NULO#,#NULO#,50000093083,PARTIDO ISOLADO,PTC,BA,1980-07-25,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,COZINHEIRO,NÃO ELEITO,1980,40
2020,SALVADOR,VEREADOR,25555,TAIANA LEAL FERNANDES,TAIANA LEAL,#NULO#,APTO,PARTIDO ISOLADO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000084843,PARTIDO ISOLADO,DEM,BA,1992-09-17,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",SUPLENTE,1992,28
2020,SALVADOR,VEREADOR,23020,DANILO SOARES DAS NEVES,DANILO GAGO,#NULO#,APTO,PARTIDO ISOLADO,CIDADANIA,CIDADANIA,#NULO#,#NULO#,#NULO#,50000072932,PARTIDO ISOLADO,CIDADANIA,BA,1990-02-22,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,AGENTE ADMINISTRATIVO,SUPLENTE,1990,30
2020,SALVADOR,VEREADOR,43443,DOUGLAS TAVARES DOS SANTOS,DOUGLAS TAVARES,#NULO#,APTO,PARTIDO ISOLADO,PV,PARTIDO VERDE,#NULO#,#NULO#,#NULO#,50000059590,PARTIDO ISOLADO,PV,BA,1977-06-14,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,MOTORISTA PARTICULAR,SUPLENTE,1977,43
2020,SALVADOR,VEREADOR,55144,LUIZ PAULO DE OLIVEIRA,BILICO,#NULO#,APTO,PARTIDO ISOLADO,PSD,PARTIDO SOCIAL DEMOCRÁTICO,#NULO#,#NULO#,#NULO#,50000117228,PARTIDO ISOLADO,PSD,BA,1966-04-13,MASCULINO,LÊ E ESCREVE,CASADO(A),PRETA,VIGILANTE,SUPLENTE,1966,54
2020,SALVADOR,VEREADOR,65069,ONÃ RUDA SILVA CAVALCANTI,ONÃ RUDÁ,#NULO#,APTO,PARTIDO ISOLADO,PC do B,PARTIDO COMUNISTA DO BRASIL,#NULO#,#NULO#,#NULO#,50000125096,PARTIDO ISOLADO,PC do B,BA,1990-04-25,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,OUTROS,SUPLENTE,1990,30
2020,SALVADOR,VEREADOR,51101,AMANDA ISABEL DA SILVA PRIMO,AMANDA PRIMO,#NULO#,APTO,PARTIDO ISOLADO,PATRIOTA,PATRIOTA,#NULO#,#NULO#,#NULO#,50000051801,PARTIDO ISOLADO,PATRIOTA,BA,1978-06-28,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,COMERCIANTE,SUPLENTE,1978,42
2020,SALVADOR,VEREADOR,43777,JAIME DIAS DA SILVA FILHO,JAIMINHO DIAS,#NULO#,APTO,PARTIDO ISOLADO,PV,PARTIDO VERDE,#NULO#,#NULO#,#NULO#,50000059590,PARTIDO ISOLADO,PV,BA,1958-01-25,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,SUPLENTE,1958,62
2020,SALVADOR,VEREADOR,12467,HENRIQUE SANTANA CARBALLAL,CARBALLAL,#NULO#,APTO,PARTIDO ISOLADO,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NULO#,#NULO#,#NULO#,50000067122,PARTIDO ISOLADO,PDT,BA,1970-07-29,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VEREADOR,ELEITO POR QP,1970,50
2020,SALVADOR,VEREADOR,17255,SILAS SANTOS DE OLIVEIRA,SILÃO ,#NULO#,APTO,PARTIDO ISOLADO,PSL,PARTIDO SOCIAL LIBERAL,#NULO#,#NULO#,#NULO#,50000125232,PARTIDO ISOLADO,PSL,BA,1993-04-26,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),NÃO INFORMADO,OUTROS,SUPLENTE,1993,27
2020,SALVADOR,VEREADOR,25755,IRÁ DA SILVA CALDEIRA,IRÁ KANNÁRIO,#NULO#,APTO,PARTIDO ISOLADO,DEM,DEMOCRATAS,#NULO#,#NULO#,#NULO#,50000084843,PARTIDO ISOLADO,DEM,BA,1963-02-04,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,PRODUTOR DE ESPETÁCULOS PÚBLICOS,SUPLENTE,1963,57
2020,SALVADOR,VEREADOR,45455,CATIA CRUZ SAMPAIO,CATIA SAMPAIO,#NULO#,APTO,PARTIDO ISOLADO,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NULO#,#NULO#,#NULO#,50000059576,PARTIDO ISOLADO,PSDB,BA,1983-10-09,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,ADVOGADO,SUPLENTE,1983,37
2020,SALVADOR,VEREADOR,14300,DIOGENES CANTUARIA DOS ANJOS,BELO VALORIZE,#NULO#,APTO,PARTIDO ISOLADO,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NULO#,#NULO#,#NULO#,50000084823,PARTIDO ISOLADO,PTB,BA,1980-02-22,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,OUTROS,SUPLENTE,1980,40
2020,SALVADOR,VEREADOR,70200,LIDIANE MARIA MOREIRA DOS SANTOS,MISSIONÁRIA LIDIANE,#NULO#,APTO,PARTIDO ISOLADO,AVANTE,AVANTE,#NULO#,#NULO#,#NULO#,50000056804,PARTIDO ISOLADO,AVANTE,BA,1983-05-19,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,COMERCIANTE,SUPLENTE,1983,37
2020,SALVADOR,VEREADOR,50123,MARCOS ANTÔNIO GUIMARÃES MENDES,MARCOS MENDES,#NULO#,APTO,PARTIDO ISOLADO,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NULO#,#NULO#,#NULO#,50000154691,PARTIDO ISOLADO,PSOL,BA,1965-02-28,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,VEREADOR,SUPLENTE,1965,55
